,game_name.meta,platform.meta,release_date,metascore,userscore,developer,genre,num_critic_reviews,num_user_rating,game_name.vg,platform.vg,sales
8456,Planet Coaster: Console Edition,PlayStation 4,2020/11/10,79,5.7,Frontier Developments,Strategy,8,23,Planet Coaster: Console Edition,PlayStation 4,NA
8457,Planet Coaster: Console Edition,PlayStation 5,2020/11/12,81,6.3,Frontier Developments,Strategy,9,29,Planet Coaster: Console Edition,PlayStation 5,NA
8458,Planet Coaster: Console Edition,Xbox One,2020/11/10,85,7.4,Frontier Developments,Strategy,7,16,Planet Coaster: Console Edition,Xbox One,NA
8459,Planet Coaster: Console Edition,Xbox Series X,2020/11/10,84,5.4,Frontier Developments,Strategy,7,17,Planet Coaster: Console Edition,Xbox Series X,NA
8460,Planet Monsters,Game Boy Advance,2001/12/06,67,NA,Planet Interactive,Action,9,NA,Planet Monsters,Game Boy Advance,NA
8461,Planet of the Apes,PC,2001/09/19,41,4,Visiware Studios,Action,11,9,Planet of the Apes,PC,NA
8462,Planet Puzzle League,DS,2007/06/04,86,7.9,Intelligent Systems,Miscellaneous,25,19,Planet Puzzle League,DS,NA
8463,Planet Zoo,PC,2019/11/05,81,8,Frontier Developments,Strategy,55,131,Planet Zoo,PC,1.00E+06
8464,Planetary Annihilation,PC,2013/06/13,62,5.6,"Uber Entertainment, Planetary Annihilation Inc",Fi,18,418,Planetary Annihilation,PC,1680000
8465,PlanetSide,PC,2003/05/20,81,7.4,Sony Online Entertainment,Playing,31,51,PlanetSide,PC,NA
8466,PlanetSide 2,PC,2012/11/20,84,7,Sony Online Entertainment,Playing,42,1354,PlanetSide 2,PC,NA
8467,PlanetSide 2,PlayStation 4,2015/06/23,78,7,"Sony Online Entertainment, Daybreak Games",Action,17,160,PlanetSide 2,PlayStation 4,NA
8468,PlanetSide: Core Combat,PC,2003/10/27,63,NA,Sony Online Entertainment,Action,18,NA,PlanetSide: Core Combat,PC,NA
8469,Plants vs. Zombies,DS,2011/01/18,81,8.4,TOSE,Strategy,23,50,Plants vs. Zombies,DS,NA
8470,Plants vs. Zombies,DS,2011/01/18,81,8.4,TOSE,Strategy,23,50,Plants vs. Zombies,DS,NA
8471,Plants vs. Zombies,PC,2009/05/05,87,8.8,PopCap,Strategy,41,1339,Plants vs. Zombies,PC,1650000
8472,Plants vs. Zombies,PlayStation 3,2011/02/08,85,7.8,PopCap,Strategy,8,83,Plants vs. Zombies,PlayStation 3,NA
8473,Plants vs. Zombies,PlayStation 3,2011/02/08,85,7.8,PopCap,Strategy,8,83,Plants vs. Zombies,PlayStation 3,NA
8474,Plants vs. Zombies,PlayStation Vita,2012/02/21,77,7.9,PopCap,Strategy,12,52,Plants vs. Zombies,PlayStation Vita,NA
8475,Plants vs. Zombies,PlayStation Vita,2012/02/21,77,7.9,PopCap,Strategy,12,52,Plants vs. Zombies,PlayStation Vita,NA
8476,Plants vs. Zombies,Xbox 360,2010/09/08,89,8.4,PopCap,Strategy,27,191,Plants vs. Zombies,Xbox 360,NA
8477,Plants vs. Zombies,Xbox 360,2010/09/08,89,8.4,PopCap,Strategy,27,191,Plants vs. Zombies,Xbox 360,NA
8478,Plants vs. Zombies: Battle for Neighborville,PC,2019/10/18,77,4.6,PopCap,Action,8,112,Plants vs Zombies: Battle for Neighborville,PC,NA
8479,Plants vs. Zombies: Battle for Neighborville,PlayStation 4,2019/10/18,77,5.6,PopCap,Action,25,179,Plants vs Zombies: Battle for Neighborville,PlayStation 4,NA
8480,Plants vs. Zombies: Battle for Neighborville,Xbox One,2019/10/18,76,5.5,NA,NA,NA,NA,Plants vs Zombies: Battle for Neighborville,Xbox One,NA
8481,Plants vs Zombies: Garden Warfare,PC,2014/06/24,78,7.7,PopCap,General,11,218,Plants vs Zombies: Garden Warfare,PC,NA
8482,Plants vs Zombies: Garden Warfare,PlayStation 4,2014/08/19,75,7.6,PopCap,Action,23,343,Plants vs Zombies: Garden Warfare,PlayStation 4,NA
8483,Plants vs Zombies: Garden Warfare,Xbox One,2014/02/25,76,7.5,PopCap,General,65,452,Plants vs Zombies: Garden Warfare,Xbox One,NA
8484,Plants vs Zombies: Garden Warfare 2,PlayStation 4,2016/02/23,81,7.8,PopCap,General,29,269,Plants vs. Zombies: Garden Warfare 2,PlayStation 4,NA
8485,Plants vs Zombies: Garden Warfare 2,Xbox One,2016/02/23,80,8,PopCap,Action,64,138,Plants vs. Zombies: Garden Warfare 2,Xbox One,NA
8486,Playboy: The Mansion,PC,2005/01/25,59,5.4,Cyberlore Studios,Strategy,33,24,Playboy: The Mansion,PC,NA
8487,Playboy: The Mansion,PlayStation 2,2005/01/25,59,7.7,Cyberlore Studios,Strategy,33,23,Playboy: The Mansion,PlayStation 2,NA
8488,Playboy: The Mansion,Xbox,2005/01/25,61,4.8,Cyberlore Studios,Strategy,43,11,Playboy: The Mansion,Xbox,NA
8489,PlayerUnknown's Battlegrounds,PC,2017/12/20,86,4.7,"Bluehole, Inc., PUBG Corporation",Action,46,1942,PLAYERUNKNOWN'S BATTLEGROUNDS,PC,36600000
8490,PlayerUnknown's Battlegrounds,PlayStation 4,2018/12/07,72,3.1,PUBG Corporation,Action,29,182,PlayerUnknown's Battlegrounds,PlayStation 4,NA
8491,PlayerUnknown's Battlegrounds,Xbox One,2018/09/04,85,5.1,"Bluehole, Inc.",Action,9,171,PlayerUnknown's Battlegrounds,Xbox One,NA
8492,PlayStation All-Stars Battle Royale,PlayStation 3,2012/11/20,74,7.3,SuperBot Entertainment,Action,69,613,PlayStation All-Stars Battle Royale,PlayStation 3,NA
8493,PlayStation All-Stars Battle Royale,PlayStation Vita,2012/11/20,75,7.5,Bluepoint Games,Action,15,242,PlayStation All-Stars Battle Royale,PlayStation Vita,NA
8494,PlayStation Move Ape Escape,PlayStation 3,2011/07/05,43,4.2,SCE Japan Studio,Miscellaneous,23,21,PlayStation Move Ape Escape,PlayStation 3,NA
8495,PlayStation Move Heroes,PlayStation 3,2011/03/22,53,6.6,Nihilistic,Action,39,18,PlayStation Move Heroes,PlayStation 3,NA
8496,PlayStation VR WORLDS,PlayStation 4,2016/10/10,59,7,"SCEE London Studio, Sony Interactive Entertainment",Miscellaneous,48,133,PlayStation VR Worlds,PlayStation 4,NA
8497,Pneuma: Breath of Life,PlayStation 4,2015/07/07,69,6.4,Deco Digital,Adventure,9,9,Pneuma: Breath of Life,PlayStation 4,NA
8498,Pneuma: Breath of Life,Xbox One,2015/02/27,63,6.8,Deco Digital,Fi,17,61,Pneuma: Breath of Life,Xbox One,NA
8499,Pocket Rumble,Switch,2018/07/05,75,7.5,"Chucklefish, Cardboard Robot Games",Action,12,17,Pocket Rumble,Switch,NA
8500,Pocketbike Racer,Xbox 360,2006/11/19,54,6.3,Blitz Games,Driving,12,26,PocketBike Racer,Xbox 360,NA
8501,Pocky & Rocky Reshrined,PlayStation 4,2022/06/24,77,NA,NATSUME ATARI Inc.,Action,8,NA,Pocky & Rocky Reshrined,PlayStation 4,NA
8502,Pocky & Rocky Reshrined,Switch,2022/06/24,81,7.4,NATSUME ATARI Inc.,Action,9,11,Pocky & Rocky Reshrined,Switch,NA
8503,POD: Speedzone,Dreamcast,2000/12/05,69,7.5,Ubisoft Romania,Driving,10,4,POD: Speedzone,Dreamcast,NA
8504,Pode,Switch,2018/06/21,76,7.5,NA,NA,NA,NA,Pode,Switch,NA
8505,Pogo Island,DS,2007/03/26,62,NA,EA Canada,Action Adventure,13,NA,Pogo Island,DS,NA
8506,PokePark 2: Wonders Beyond,Wii,2012/02/27,60,7.7,Creatures Inc.,Action Adventure,18,56,PokePark 2: Wonders Beyond,Wii,NA
8507,Poker Night at the Inventory,PC,2010/11/22,71,7,Telltale Games,Miscellaneous,11,117,Poker Night at the Inventory,PC,950000
8508,Pokken Tournament,Wii U,2016/03/18,76,7.4,Bandai Namco Games,Action,74,332,Pokken Tournament,Wii U,1.00E+06
8509,Pokken Tournament DX,Switch,2017/09/22,79,7.4,Bandai Namco Games,Action,62,282,Pokken Tournament DX,Switch,1160000
8510,Polarium,DS,2005/04/18,73,8.4,Mitchell,Miscellaneous,34,17,Polarium,DS,NA
8511,Poly Bridge,PC,2016/07/12,73,7.2,Dry Cactus,Puzzle,7,33,Poly Bridge,PC,810000
8512,Pony Friends,DS,2007/05/30,67,6.6,Tantalus,Simulation,8,12,Pony Friends,DS,NA
8513,Pony Island,PC,2016/01/04,86,7.4,Daniel Mullins Games,Puzzle,29,253,Pony Island,PC,330000
8514,Poochy & Yoshi's Woolly World,3DS,2017/02/03,77,7.8,Good-Feel,Action,56,65,Poochy & Yoshi's Woolly World,3DS,NA
8515,Pool of Radiance: Ruins of Myth Drannor,PC,2001/09/28,57,6.4,Stormfront Studios,Playing,19,28,Pool of Radiance: Ruins of Myth Drannor,PC,150000
8516,Pool Panic,Switch,2018/07/19,71,7,Rekim,Action Adventure,19,14,Pool Panic,Switch,NA
8517,Pool Party,Wii,2007/09/05,32,1.6,"SouthPeak Games, Hyper-Devbox",Sports,13,9,Pool Party,Wii,NA
8518,Popeye: Rush for Spinach,Game Boy Advance,2005/04/24,48,4.7,Magic Pockets,Action,9,6,Popeye: Rush for Spinach,Game Boy Advance,NA
8519,Populous DS,DS,2008/11/10,60,NA,Genki,Strategy,20,NA,Populous DS,DS,NA
8520,Pop-Up Pilgrims,PlayStation 4,2018/02/13,63,NA,Dakko Dakko,Strategy,17,NA,Pop-Up Pilgrims,PlayStation 4,NA
8521,Port Royale 2,PC,2004/09/13,75,7.9,"Ascaron Entertainment GmbH, Ascaron Entertainment",Strategy,20,59,Port Royale 2,PC,NA
8522,Portal,PC,2007/10/10,90,9.2,Valve Software,Action,27,6132,Portal,PC,9970000
8523,Portal 2,PC,2011/04/18,95,9.1,Valve Software,Action,52,8803,Portal 2,PC,13060000
8524,Portal 2,PlayStation 3,2011/04/19,95,8.7,Valve Software,Action,54,1195,Portal 2,PlayStation 3,NA
8525,Portal 2,Xbox 360,2011/04/19,95,8.8,Valve Software,Action,66,1269,Portal 2,Xbox 360,NA
8526,Portal Knights,PlayStation 4,2017/05/23,71,6.3,Keen Games,Action,26,42,Portal Knights,PlayStation 4,NA
8527,Portal Knights,Switch,2017/11/22,74,7.6,Keen Games,Action,18,51,Portal Knights,Switch,NA
8528,Portal Knights,Xbox One,2017/05/23,77,6.4,"505 Games, Keen Games",Action,7,18,Portal Knights,Xbox One,NA
8529,Portal Runner,PlayStation 2,2001/09/10,53,7.4,3DO,Action,18,5,Portal Runner,PlayStation 2,NA
8530,Post Mortem,PC,2003/02/27,71,7.2,NA,NA,NA,NA,Post Mortem,PC,NA
8531,Postal,PC,1997/09/30,56,6.7,Running With Scissors,Action,7,141,Postal,PC,260000
8532,Postal 2,PC,2003/04/14,50,8.1,Running With Scissors,Action,27,651,Postal 2,PC,1910000
8533,Postal III,PC,2011/12/21,24,3.2,Running With Scissors,Person,20,334,Postal III,PC,NA
8534,POSTAL Redux,PC,2016/05/20,54,6.9,Running With Scissors,Action,10,58,Postal Redux,PC,NA
8535,Power Gig: Rise of the SixString,PlayStation 3,2010/10/19,36,2.4,Seven45 Studios,Action,10,5,Power Gig: Rise of the SixString,PlayStation 3,NA
8536,Power Gig: Rise of the SixString,Xbox 360,2010/10/19,36,2.1,Seven45 Studios,Action,20,17,Power Gig: Rise of the SixString,Xbox 360,NA
8537,Power Rangers: Battle for the Grid,Switch,2019/03/26,62,6.1,nWay,Action,15,15,Power Rangers: Battle for the Grid,Switch,NA
8538,Power Rangers Super Megaforce,3DS,2014/10/28,43,6.1,"Bandai Namco Games, 7thChord",Action,7,9,Power Rangers Super Megaforce,3DS,NA
8539,Power Spike Pro Beach Volleyball,PlayStation,2000/11/13,48,NA,Carapace,Sports,10,NA,Power Spike Pro Beach Volleyball,PlayStation,NA
8540,Power Stone 2,Dreamcast,2000/08/23,87,8.8,Capcom,Action,19,60,Power Stone 2,Dreamcast,NA
8541,Powerdrome,Xbox,2004/06/16,69,7,Argonaut Games,Driving,12,9,Powerdrome,Xbox,NA
8542,Powerstar Golf,Xbox One,2013/11/22,65,5.6,Zoe Mode,Arcade,27,133,Powerstar Golf,Xbox One,NA
8543,PowerUp Heroes,Xbox 360,2011/10/18,61,6.9,Ubisoft,Action,13,11,PowerUp Heroes,Xbox 360,NA
8544,Praetorians,PC,2003/03/10,78,7.9,Pyro Studios,Strategy,23,60,Praetorians,PC,NA
8545,Predator: Concrete Jungle,PlayStation 2,2005/04/26,47,8.8,Eurocom Entertainment Software,Action Adventure,14,102,Predator: Concrete Jungle,PlayStation 2,NA
8546,Predator: Concrete Jungle,Xbox,2005/04/26,46,8.8,Eurocom Entertainment Software,Action Adventure,17,29,Predator: Concrete Jungle,Xbox,NA
8547,Predator: Hunting Grounds,PC,2020/04/24,62,5,IllFonic,Action,8,124,Predator: Hunting Grounds,PC,NA
8548,Predator: Hunting Grounds,PlayStation 4,2020/04/24,56,5.9,IllFonic,Action,61,291,Predator: Hunting Grounds,PlayStation 4,NA
8549,Prehistorik Man,Game Boy Advance,2001/10/16,69,8,Titus Software,Action,11,5,Prehistorik Man,Game Boy Advance,NA
8550,Prey,PC,2017/05/05,82,8.2,Arkane Studios,General,38,1550,Prey,PC,NA
8551,Prey,Xbox 360,2006/07/11,79,7.4,Venom Games,Action,80,147,Prey,Xbox 360,NA
8552,Prey the Stars,DS,2008/10/13,66,NA,Koei Canada,Action,12,NA,Prey the Stars,DS,NA
8553,Pride FC: Fighting Championships,PlayStation 2,2003/02/11,73,8.7,Anchor (Legacy),Action,19,7,Pride FC: Fighting Championships,PlayStation 2,NA
8554,Pride of Nations,PC,2011/06/07,70,5.6,"Paradox Interactive, AGEOD",Strategy,14,17,Pride of Nations,PC,NA
8555,Primal,PlayStation 2,2003/03/25,73,8.5,SCEE,Action Adventure,36,73,Primal,PlayStation 2,NA
8556,Primal Carnage: Extinction,PlayStation 4,2015/10/20,46,6.2,"Lukewarm Media, Circle 5, Circle 5 Studios",Action Adventure,10,21,Primal Carnage: Extinction,PlayStation 4,NA
8557,Prime World: Defenders,PC,2013/06/05,58,7.7,Nival Interactive,Strategy,7,138,Prime World: Defenders,PC,NA
8558,Primordia,PC,2012/12/05,72,8.7,Wormwood Studios,General,29,187,Primordia,PC,NA
8559,Prince of Persia,PlayStation 3,2008/12/02,85,7.4,Ubisoft Montreal,Action Adventure,59,324,Prince of Persia,PlayStation 3,NA
8560,Prince of Persia,Xbox 360,2008/12/02,81,7.1,Ubisoft Montreal,Action Adventure,73,224,Prince of Persia,Xbox 360,NA
8561,Prince of Persia: Rival Swords,Wii,2007/04/03,70,7.9,Ubisoft Montreal,Action Adventure,30,24,Prince of Persia: Rival Swords,Wii,NA
8562,Prince of Persia: The Fallen King,DS,2008/12/02,64,6.1,Ubisoft,Action Adventure,24,12,Prince of Persia: The Fallen King,DS,NA
8563,Prince of Persia: The Forgotten Sands,DS,2010/05/18,57,6.8,Ubisoft Casablanca,Action Adventure,7,8,Prince of Persia: The Forgotten Sands,DS,NA
8564,Prince of Persia: The Forgotten Sands,PC,2010/06/08,75,6.8,Ubisoft Montreal,Action Adventure,16,310,Prince of Persia: The Forgotten Sands,PC,NA
8565,Prince of Persia: The Forgotten Sands,PlayStation 3,2010/05/18,75,7.4,Ubisoft Montreal,Action Adventure,49,166,Prince of Persia: The Forgotten Sands,PlayStation 3,NA
8566,Prince of Persia: The Forgotten Sands,Wii,2010/05/18,77,8.1,Ubisoft Quebec,Action Adventure,24,38,Prince of Persia: The Forgotten Sands,Wii,NA
8567,Prince of Persia: The Forgotten Sands,Xbox 360,2010/05/18,74,7.8,Ubisoft Montreal,Action Adventure,69,141,Prince of Persia: The Forgotten Sands,Xbox 360,NA
8568,Prince of Persia: The Sands of Time,Game Boy Advance,2003/10/30,75,7.7,Ubisoft Montreal,Action Adventure,25,11,Prince of Persia: The Sands of Time,Game Boy Advance,NA
8569,Prince of Persia: The Sands of Time,GameCube,2003/11/18,92,8.1,Ubisoft,Action Adventure,33,65,Prince of Persia: The Sands of Time,GameCube,NA
8570,Prince of Persia: The Sands of Time,PC,2003/12/02,89,8.5,Ubisoft,Action Adventure,32,694,Prince of Persia: The Sands of Time,PC,NA
8571,Prince of Persia: The Sands of Time,PlayStation 2,2003/11/06,92,8.8,Ubisoft,Action Adventure,44,395,Prince of Persia: The Sands of Time,PlayStation 2,NA
8572,Prince of Persia: The Sands of Time,Xbox,2003/11/12,92,8,Ubisoft,Action Adventure,41,106,Prince of Persia: The Sands of Time,Xbox,NA
8573,Prince of Persia: The Two Thrones,GameCube,2005/12/01,84,7.7,Ubisoft,Action Adventure,34,30,Prince of Persia: The Two Thrones,GameCube,NA
8574,Prince of Persia: The Two Thrones,PC,2005/12/01,85,8,Ubisoft,Action Adventure,29,432,Prince of Persia: The Two Thrones,PC,NA
8575,Prince of Persia: The Two Thrones,PlayStation 2,2005/12/01,85,8.6,Ubisoft Montreal,Action Adventure,46,198,Prince of Persia: The Two Thrones,PlayStation 2,NA
8576,Prince of Persia: The Two Thrones,Xbox,2005/12/01,85,8.1,Ubisoft,Action Adventure,46,38,Prince of Persia: The Two Thrones,Xbox,NA
8577,Prince of Persia: Warrior Within,GameCube,2004/11/30,83,8.1,Ubisoft,Action Adventure,31,32,Prince of Persia: Warrior Within,GameCube,NA
8578,Prince of Persia: Warrior Within,PC,2004/11/30,83,8.6,Ubisoft Montreal,Action Adventure,29,559,Prince of Persia: Warrior Within,PC,NA
8579,Prince of Persia: Warrior Within,PlayStation 2,2004/11/30,83,8.7,Ubisoft Montreal,Action Adventure,51,212,Prince of Persia: Warrior Within,PlayStation 2,NA
8580,Prince of Persia: Warrior Within,Xbox,2004/11/30,83,7.8,Ubisoft Montreal,Action Adventure,55,42,Prince of Persia: Warrior Within,Xbox,NA
8581,Prince of Qin,PC,2002/08/19,61,7.4,Object,Playing,15,14,Prince of Qin,PC,NA
8582,Prinny Presents NIS Classics Volume 1,Switch,2021/08/31,72,7.8,Nippon Ichi Software,Miscellaneous,13,4,Prinny Presents NIS Classics Volume 1,Switch,NA
8583,Prism: Light the Way,DS,2007/10/17,73,NA,Game Sauce,Miscellaneous,21,NA,Prism: Light the Way,DS,NA
8584,Prison Architect,PlayStation 4,2016/06/28,80,6.8,"Introversion, Double Eleven",Strategy,18,43,Prison Architect,PlayStation 4,NA
8585,Prison Architect,Xbox One,2016/07/01,75,6.3,"Introversion, Double Eleven",Strategy,14,12,Prison Architect,Xbox One,NA
8586,Prison Break: The Conspiracy,PC,2010/03/30,47,6.3,ZootFly,Adventure,16,48,Prison Break: The Conspiracy,PC,NA
8587,Prison Break: The Conspiracy,PlayStation 3,2010/03/30,42,4.2,ZootFly,Adventure,33,24,Prison Break: The Conspiracy,PlayStation 3,NA
8588,Prison Break: The Conspiracy,Xbox 360,2010/04/01,40,4.8,ZootFly,Adventure,37,23,Prison Break: The Conspiracy,Xbox 360,NA
8589,Prisoner of War,Xbox,2002/08/26,64,NA,Wide Games,Action Adventure,20,NA,Prisoner of War,Xbox,NA
8590,Pro Cast Sports Fishing,Xbox,2003/08/27,49,NA,Capcom,Sports,12,NA,Pro Cast Sports Fishing,Xbox,NA
8591,Pro Cycling Manager Season 2008: Le Tour de France,PC,2008/06/27,48,6.8,Cyanide,Sports,8,12,Pro Cycling Manager Season 2008: Le Tour de France,PC,NA
8592,Pro Evolution Soccer 2008,DS,2008/03/11,58,6.6,Konami,Sports,8,10,Pro Evolution Soccer 2008,DS,NA
8593,Pro Evolution Soccer 2008,PlayStation 2,2008/03/11,82,7.8,Konami,Sports,10,53,Pro Evolution Soccer 2008,PlayStation 2,NA
8594,Pro Evolution Soccer 2008,PlayStation 3,2008/03/11,74,6.2,Konami,Sports,19,55,Pro Evolution Soccer 2008,PlayStation 3,NA
8595,Pro Evolution Soccer 2008,Wii,2008/03/18,83,8,Konami,Sports,19,47,Pro Evolution Soccer 2008,Wii,NA
8596,Pro Evolution Soccer 2008,Xbox 360,2008/03/11,76,7.6,Konami,Sports,29,42,Pro Evolution Soccer 2008,Xbox 360,NA
8597,Pro Evolution Soccer 2010,PC,2009/10/23,78,7.1,Konami,Sports,8,72,Pro Evolution Soccer 2010,PC,NA
8598,Pro Evolution Soccer 2010,PlayStation 3,2009/11/03,78,6.8,Konami,Sports,42,84,Pro Evolution Soccer 2010,PlayStation 3,NA
8599,Pro Evolution Soccer 2010,Wii,2009/11/10,82,7.8,Konami,Sports,13,21,Pro Evolution Soccer 2010,Wii,NA
8600,Pro Evolution Soccer 2010,Xbox 360,2009/11/03,78,7.6,Konami,Sports,34,33,Pro Evolution Soccer 2010,Xbox 360,NA
8601,Pro Evolution Soccer 2011,PlayStation 3,2010/10/19,77,6.9,Konami,Sports,40,102,Pro Evolution Soccer 2011,PlayStation 3,NA
8602,Pro Evolution Soccer 2011,Wii,2010/11/23,78,5.9,Konami,Sports,9,9,Pro Evolution Soccer 2011,Wii,NA
8603,Pro Evolution Soccer 2011,Xbox 360,2010/10/19,79,6.1,Konami,Sports,43,37,Pro Evolution Soccer 2011,Xbox 360,NA
8604,Pro Evolution Soccer 2011 3D,3DS,2011/03/25,73,6.7,Konami,Sports,43,25,Pro Evolution Soccer 2011 3D,3DS,NA
8605,Pro Evolution Soccer 2012,PC,2011/09/27,77,6.4,Konami,Sports,13,118,Pro Evolution Soccer 2012,PC,NA
8606,Pro Evolution Soccer 2012,PlayStation 3,2011/09/27,80,6.8,Konami,Sports,41,145,Pro Evolution Soccer 2012,PlayStation 3,NA
8607,Pro Evolution Soccer 2012,Wii,2011/11/15,79,7.4,Konami,Sports,9,14,Pro Evolution Soccer 2012,Wii,NA
8608,Pro Evolution Soccer 2012,Xbox 360,2011/09/27,78,6.7,Konami,Sports,36,61,Pro Evolution Soccer 2012,Xbox 360,NA
8609,Pro Evolution Soccer 2013,PC,2012/09/25,80,7.2,Konami,Sports,8,267,Pro Evolution Soccer 2013,PC,NA
8610,Pro Evolution Soccer 2013,PlayStation 3,2012/09/25,82,7.1,Konami,Sports,37,176,Pro Evolution Soccer 2013,PlayStation 3,NA
8611,Pro Evolution Soccer 2013,Xbox 360,2012/09/25,82,7.1,Konami,Sports,33,87,Pro Evolution Soccer 2013,Xbox 360,NA
8612,Pro Evolution Soccer 2014,PC,2013/11/12,74,4.4,Konami,Sports,9,252,Pro Evolution Soccer 2014,PC,NA
8613,Pro Evolution Soccer 2014,PlayStation 3,2013/09/24,78,4,Konami,Sports,39,320,Pro Evolution Soccer 2014,PlayStation 3,NA
8614,Pro Evolution Soccer 2014,Xbox 360,2013/09/24,80,4.2,Konami,Sports,23,116,Pro Evolution Soccer 2014,Xbox 360,NA
8615,Pro Evolution Soccer 2015,PC,2014/11/13,82,5.6,Konami,Sports,8,205,Pro Evolution Soccer 2015,PC,NA
8616,Pro Evolution Soccer 2015,PlayStation 4,2014/11/11,82,7.1,Konami,Action,56,412,Pro Evolution Soccer 2015,PlayStation 4,NA
8617,Pro Evolution Soccer 2015,Xbox One,2014/11/11,79,6.7,Konami,Action,9,71,Pro Evolution Soccer 2015,Xbox One,NA
8618,Pro Evolution Soccer 2016,PC,2015/09/16,76,4.3,Konami,Sports,12,321,Pro Evolution Soccer 2016,PC,NA
8619,Pro Evolution Soccer 2016,PlayStation 4,2015/09/15,87,7.2,Konami,Sports,54,724,Pro Evolution Soccer 2016,PlayStation 4,NA
8620,Pro Evolution Soccer 2016,Xbox One,2015/09/15,85,6,Konami,Sports,14,152,Pro Evolution Soccer 2016,Xbox One,NA
8621,Pro Evolution Soccer 2017,PC,2016/09/13,69,4,Konami,Sports,9,217,Pro Evolution Soccer 2017,PC,NA
8622,Pro Evolution Soccer 2017,PlayStation 4,2016/09/13,85,7.3,Konami,Sports,62,620,Pro Evolution Soccer 2017,PlayStation 4,NA
8623,Pro Evolution Soccer 2017,Xbox One,2016/09/13,87,5.9,Konami,Sports,12,100,Pro Evolution Soccer 2017,Xbox One,NA
8624,Pro Evolution Soccer 2018,PC,2017/09/12,81,7.1,Konami,Sports,10,172,Pro Evolution Soccer 2018,PC,NA
8625,Pro Evolution Soccer 2018,PlayStation 4,2017/09/12,83,7.3,Konami,Sports,53,361,Pro Evolution Soccer 2018,PlayStation 4,NA
8626,Pro Evolution Soccer 2018,Xbox One,2017/09/12,82,7.1,Konami,Sports,11,48,Pro Evolution Soccer 2018,Xbox One,NA
8627,Pro Evolution Soccer 2019,PC,2018/08/28,80,6.3,Konami,Sports,8,161,Pro Evolution Soccer 2019,PC,NA
8628,Pro Evolution Soccer 2019,PlayStation 4,2018/08/28,79,6.4,Konami,Sports,56,331,Pro Evolution Soccer 2019,PlayStation 4,NA
8629,Pro Evolution Soccer 2019,Xbox One,2018/08/28,82,6.6,Konami,Sports,12,57,Pro Evolution Soccer 2019,Xbox One,NA
8630,Pro Fishing Challenge,Xbox,2004/08/31,62,8.1,Opus,Sports,11,12,Pro Fishing Challenge,Xbox,NA
8631,Pro Race Driver,PC,2003/04/15,74,7.4,Codemasters,Driving,15,17,Pro Race Driver,PC,NA
8632,Pro Race Driver,PlayStation 2,2002/12/06,81,8.6,Codemasters,Driving,22,19,Pro Race Driver,PlayStation 2,NA
8633,Pro Race Driver,Xbox,2003/04/16,80,7.2,Codemasters,Driving,17,5,Pro Race Driver,Xbox,NA
8634,Pro Rally,GameCube,2002/11/11,64,8.2,Ubisoft,Driving,11,6,Pro Rally,GameCube,NA
8635,Prodeus,PC,2022/09/23,84,7.6,"Mike and Jason, Bounding Box Games",Action,14,13,Prodeus,PC,NA
8636,Professor Heinz Wolff's Gravity,DS,2009/04/06,53,NA,Deep Silver,Miscellaneous,9,NA,Professor Heinz Wolff's Gravity,DS,NA
